,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2015-09-30,284656.9261031708,119816.99635274487,96166.7598731124,148429.59093453208,263907.26759839617,250999.71505895344,156426.23988349162,218830.0057374528,124329.32475255377,108045.58675619445,388221.42212973937,120834.67555628468,180122.031027097,103587.84379917147,106464.30052247555,102401.89061006809,96061.52273868944,130836.75219298068,229779.63810277014,181025.56688924917,163536.75739391602,114130.83471835707,152073.27647152732,109254.32485219344,124080.001348748,226050.12841522016,126634.73169636383,242308.06804975274,122052.13879857896,185679.71368885326,233446.9962115131,164805.20596804036,190063.51106744522,118017.45882261843,96584.63874505919,91534.51445699335,205453.09435733076,125004.98564689288,123279.45536368835,118499.47597944524,177414.83147836314,112728.32672660159,119195.08562703402,180801.81500198774,143919.57273983533,225755.91076562315,204937.52010738055,137528.18473253676,111827.91079548823,266402.24644596194
2015-10-31,286038.813073362,120074.74652184095,96615.99192135845,149077.5847848119,266227.23395832186,253168.91898095416,156697.56460736736,219265.35547207342,125439.40854924025,108581.90908313972,391465.9236451796,121306.92389697643,181156.37424211952,103928.61146588935,106904.21542719922,102962.56615634124,96557.81335723211,131537.87117527693,230955.51133523157,181580.71453681035,164225.02337358167,114846.25154063235,152767.47675209746,109678.6636533416,124931.8265475711,227422.30185748907,127155.86419803617,242455.08341924683,122735.4750241758,186762.0799176208,234435.3183044772,165372.71287451073,191547.84806217012,118453.44238265177,97021.14942378453,91826.74838740584,207454.79773204005,125321.95797243722,123943.55183414662,119027.72525946623,178140.0818162911,113437.70026636447,119918.61907534783,182119.49105668132,144310.01882133086,226077.75632633182,206537.6497628478,138102.47604562854,112634.76856914374,268136.8680279304
2015-11-30,286942.26360170817,120330.14718498995,96919.95597802088,149542.2776532202,268377.3661210327,255094.72231200268,156894.4704342457,219370.7896908453,126325.02914730649,108978.40278826906,394007.83302303863,121672.18491323285,181862.77060547256,103975.36705367878,107148.54650247139,103244.5717928152,96832.81078148478,132182.3869404446,232020.13381043024,182097.17057671116,164705.63127628175,115314.48269758183,153320.84561950972,109883.92028008465,125323.55055496831,228645.79697850015,127503.8125868484,241821.48170216754,123087.33961844348,187469.4495878061,234956.5928745373,165255.05722538763,193228.2017552534,118550.9177624101,97164.96528955309,91932.40166929197,209294.41813815283,125342.04265766178,124473.09343955426,119503.12331414266,178590.115168272,114060.19321921069,120343.32263232837,183204.72019617897,144494.48308497222,225897.25945474068,208168.42173756202,138629.04256727756,113181.08880424581,269321.64009383396
2015-12-31,287383.5271741844,120771.79959108672,97358.68620462532,150310.3220921039,270669.0753620703,257014.93460958023,157150.4743132112,219440.0788466058,127409.67631554916,109426.07444573821,395490.69186431007,122366.97944338396,182684.91497679098,104099.17038393077,107528.73822247915,103603.23800327918,97159.72214563031,133067.47954442806,233394.7987061246,182734.7512936185,165024.02860792767,115845.7220353594,154172.68642780322,110256.58845533781,125560.98915119811,229824.70856158878,128033.00762557432,241418.27414744024,123654.69705712772,187984.16659973143,235435.92880668832,164906.5448786429,194955.49073781958,118823.20434475002,97439.96401235436,91795.67274431922,211317.17160188296,125508.7422750877,125373.44857796228,120135.44665716565,179177.6548208512,114829.9184258178,120828.4449672258,184487.45564702663,144987.44517814912,225695.44180523633,210104.84590391838,139389.56054001887,113399.89818454471,270013.8839648708
2016-01-31,287755.63756765483,121267.20321695026,97825.20856084127,150957.15209285283,272930.4897951177,258901.53109151433,157155.39142137676,219843.58612765447,128003.28377441353,109795.07751557083,396691.82557822426,123245.37255534044,183803.59942514874,104038.88699871906,107880.41550336267,103946.4102791421,97492.80382376432,133608.7125247619,234512.36046247484,182967.3813909513,165123.84233407924,116340.43830202731,155024.01596371832,110619.4166900822,125799.27674915505,231095.67809883965,128645.33693639471,233617.97393438453,124237.9023184355,188140.15943179006,235758.52420886903,164258.5766987372,196496.60812710394,118867.16841234986,97793.53083862549,91780.70835562289,213050.3121752213,125660.23096688351,125922.83536595774,120753.64027096597,179901.09543362455,115485.33697439777,121136.47297205371,185873.21352822406,145252.91151968812,225413.3337970331,211921.29565221816,140107.09941744446,113569.38643234146,270688.52266400185
2016-02-29,287958.1313140002,122198.69500751684,98316.09542639743,151814.58957497813,275653.361982147,255992.7591689317,157056.27089295562,220287.43535246572,138786.89003472915,110188.4797166302,397988.92856124975,124152.95053523869,185065.03416683333,103072.83707782048,108354.73127945003,104419.52657329323,97898.39721723442,136455.5648487167,235737.39502408696,183060.44434189252,165476.65250506625,116821.12577822128,155901.3516345538,111296.29188303063,119006.35978678457,232338.66147993223,128187.51592693194,233380.29767252711,125045.00630054157,188097.46572468875,235993.87473131603,158199.23105784305,198090.56298992885,119041.89240910632,98343.38612609147,92440.11407878518,214621.1155803636,125018.7740476405,126581.31564666604,121373.06158848004,173285.26463418326,116140.39007648714,122581.7177401606,182214.3870514375,145759.2373005448,225204.68045571557,213721.0492168892,140724.7980414977,112814.33366957659,271587.4960382603
2016-03-31,287966.0120979459,122455.45333739521,98552.4587290976,152679.859714089,278056.4128840435,257969.25336646996,157169.45065730257,220568.59709394633,139716.8585041606,110309.52876172491,399304.7455802158,124589.50016675444,186072.25894434625,103239.82409093314,108551.54612148096,104414.69161505392,98079.46219702876,136063.31302335495,236693.194351045,182722.01407438974,165718.00219980523,117077.39253642876,156601.67386176845,111512.74736117096,118979.15108871023,233406.6409576449,128367.81886575837,232529.74084950075,125610.05847237443,187934.110567099,235849.77564926763,157836.903413738,199594.00657870868,119124.50942559764,98637.5263536429,92910.0400421453,215881.03061707353,124858.39079147053,127229.84698043152,121774.25130361371,173627.85884289173,116499.39500688716,122823.6693211775,183206.7919724928,146089.98912486137,224449.55586211313,215171.55375651905,141102.30714422188,112786.99813615425,272147.7818057851
2016-04-30,288202.92048238416,122731.92650717754,98635.9743653104,153085.73244039767,279624.73512644426,259812.8611635664,157163.71870097378,220925.61829520966,140524.57760939258,110374.4886356192,400317.84313058376,124716.3119783421,186883.59063414208,103342.72123778936,108789.94070776188,104302.18452587923,98228.7349557234,135751.15977068897,237483.77932840673,182278.67509894128,166181.18475763532,117316.01066684425,157125.74507490883,111524.95296519501,118929.51436568037,234252.13978079194,128504.17248902131,231476.76698500387,126069.45249388664,188089.2875292034,235516.24836003847,157737.145742803,201020.3693206436,119122.38632267392,98752.53400207758,93296.83570383488,217166.9134455931,124678.06151619677,127825.4741515848,122030.88929561479,173914.5026543567,116721.43401637767,122962.86365600025,183996.44014819994,146186.21971769843,223950.9866209831,216405.39457216678,141550.30057608726,112658.38435627813,272366.3032559503
2016-05-31,288800.4873998777,122945.2468803823,98775.90368864404,153507.37151367965,280599.9143399611,261546.8985535787,157431.09624378418,221574.69422117464,141477.29400203715,110556.39512047358,401665.97325371404,124603.89948199049,187730.5126635277,103459.74632521227,109113.41747874746,104156.83687157085,98458.2494975809,135555.08817654633,238433.11732536016,182031.83092437408,166766.17144859376,117641.30328247156,157606.65965616333,111670.14385197236,118981.12260832326,234988.97293460235,128686.0989176694,230539.5988002795,126433.65681744102,188813.88092815402,235328.37154344274,157832.90117323748,202400.21831917972,119304.52579455009,98826.59244394547,93575.06675238877,218652.0073387355,124800.55679126647,128602.06461328198,122315.28431647054,174277.02873657088,116969.9671654977,123193.22232879921,184826.8316398659,146291.65643362235,224060.33225456078,217702.32421048242,142050.13368055993,112439.890719007,272291.0849776477
2016-06-30,289627.62998650724,123334.52640985875,99172.03789159871,153949.2351548696,281671.80451823986,263134.8513575882,157731.50950417895,222587.57167217537,142475.0548871155,110937.01529393847,403267.44325697515,124670.71478397722,188636.54272351094,103861.383590447,109632.59010946615,104139.71263749879,98984.24695889119,135587.88496169983,239763.59987870377,182327.88539800927,167628.99896124698,118225.71227227394,158287.3462245282,111988.10379571354,119312.06774185757,235636.25574343427,129064.59767702234,229672.17435315571,126871.5663072498,189776.78859289194,235283.73859826705,158208.72506296897,203793.78986446114,119834.02241396774,99108.5250862034,93824.1193637726,220248.04631021456,125345.48347329452,129515.62087967184,122788.90996529754,174893.432530808,117374.4158715223,123700.19477961994,185771.6424208555,146573.99840351965,224908.0317967319,219218.15642264366,142686.26996690835,112458.75470428313,272574.6535533416
2016-07-31,290232.6546468091,123453.00462482494,99439.4385369214,154205.5783798587,282108.6270651783,264327.3935597493,157691.75949592626,223330.90278864326,143197.1030669386,111002.94753756982,405228.70594295085,124548.80097563242,189192.1879011451,103750.00771138247,109942.95240833753,103988.78197274865,99312.78586565923,135326.51743924533,240327.83588190717,182352.30937990476,168230.85349032085,118445.44478758994,158671.93052220636,112051.20105952688,119606.91829968286,236117.59869643726,129227.96519197595,228585.60778364126,127120.01623684177,190396.77979749296,235259.98440443934,158319.622914618,204607.78086587408,120107.58974796484,99225.31160543821,93789.09207138205,221631.92284586295,125615.90761350864,130063.12864493253,123141.86545785703,175553.934877077,117708.83575294504,124018.79632546895,186486.60459790693,146584.40420197765,225558.39675300993,220479.9490811846,142924.63049214229,112332.38549424641,272715.5135900257
2016-08-31,290821.81644202303,123583.65280175468,99850.22585855266,154639.4134460746,282612.31321168895,265413.27960745676,157730.0745754915,223776.35369952238,144134.74825910555,111021.22643148054,406854.00913060864,124575.64948163011,189695.68434872737,103588.95628006049,110236.19118465451,103816.80935935603,99649.02609840721,135188.2952405451,240864.72338927543,182559.36245876836,168729.5201919127,118787.71139411084,159225.25672353792,112024.10357901694,119745.23149792769,236357.47806749863,129541.16124325834,226940.70072258334,127333.26171331819,190745.11859499293,235026.72727982316,158275.4243346002,205386.96089614846,120549.15049868794,99366.58741530939,93644.76877311047,223099.83117406833,125894.82316460279,130659.39949778384,123538.09468574869,176131.48158658718,118220.2249801196,124356.06670312557,187209.69216840292,146815.01885022092,225977.97557847394,221770.88700465098,143257.8695699863,112296.47622286913,272530.5234362216
2016-09-30,291668.6649941087,123721.3713975013,100213.56655232621,155129.15022161687,282864.7341971499,266618.35038872034,157614.99777943254,224006.03776522464,145066.53102006135,111013.98762282306,408344.9515838257,124718.35905186759,190311.4405857949,103009.2668067218,110542.68553948603,103723.45735295053,99963.9283867748,135040.98165509803,241150.67378325656,182508.96243325426,169348.8490788534,119091.43714796561,159772.22955681404,112059.70085251659,119795.9473415168,236583.26973734694,129915.16338795821,225348.0778923729,127631.57866255987,191040.82668933083,234661.57137797857,158169.10947656282,206262.58740358806,120811.0288610071,99523.29722629028,93377.52583343335,224615.23288829243,126090.75378176155,131219.17229898425,123953.41890423262,176694.25039163433,118886.25123841765,124597.81693450594,187945.2803133442,147015.0778926192,226191.57436963575,223046.78806080524,143646.22436820317,112377.46115726243,272074.5452202533
2016-10-31,292861.29403649515,124002.38450491207,100761.85562033964,155774.2837586958,283770.0177861321,268129.35401818587,157841.99915703686,224442.2218167741,146137.299660327,111167.65870911305,409872.5509899546,125151.17395585697,191213.75876649874,102759.95361724294,111070.32069084534,103876.43626264537,100457.41855048944,135186.05589732475,241789.16267212512,182664.66839407195,170298.43137986615,119643.43462277882,160454.86593373073,112417.62961971576,119763.42855369375,236994.30031515606,130560.23348647545,224152.2593765023,128069.33006938906,191673.95710382872,234594.7278124615,158423.64014235963,207277.85392678733,121211.89972001538,99852.19210293629,93434.22785633933,226315.46643217452,126401.56773401641,131734.5023561734,124524.46492009636,177296.21229645825,119815.60239553422,125002.33417797877,188838.0335430122,147503.87269080037,226562.4662952446,224630.37174959076,144390.83383797118,112459.63321158639,272025.0078449028
